title,score,url,date,author
F1 22 Review,8.0,/articles/f1-22-review,2022-07-01T03:47:37.250Z,Luke Reilly
Cuphead: The Delicious Last Course Review,9.0,/articles/cuphead-the-delicious-last-course-review,2022-06-30T13:00:41.000Z,Mitchell Saltzman
Outriders Worldslayer Review,7.0,/articles/outriders-worldslayer-review,2022-06-27T16:00:15.000Z,Travis Northup
Capcom Fighting Collection Review,8.0,/articles/capcom-fighting-collection-review,2022-06-21T15:00:00.000Z,Ronny Barrier
Teenage Mutant Ninja Turtles: Shredder's Revenge Review,8.0,/articles/teenage-mutant-ninja-turtles-shredders-revenge-review,2022-06-15T15:00:11.000Z,Mitchell Saltzman
The Quarry Review,7.0,/articles/the-quarry-review,2022-06-08T17:44:10.898Z,Thomas Wilde
Hardspace: Shipbreaker Review,6.0,/articles/hardspace-shipbreaker-review,2022-06-03T15:58:52.041Z,Dan Stapleton
Kao the Kangaroo Review,7.0,/articles/kao-the-kangaroo-review,2022-05-27T13:00:33.000Z,Henry Stockdale
Sniper Elite 5 Review,7.0,/articles/sniper-elite-5-review,2022-05-25T11:00:00.000Z,Tristan Ogilvie
Evil Dead: The Game Review,8.0,/articles/evil-dead-the-game-review,2022-05-19T22:44:10.785Z,Travis Northup
Vampire: The Masquerade – Swansong Review,5.0,/articles/vampire-the-masquerade-swansong-review,2022-05-18T13:00:41.000Z,Gabriel Moss
Salt and Sacrifice Review,7.0,/articles/salt-and-sacrifice-review,2022-05-10T22:29:07.727Z,Mitchell Saltzman
Eiyuden Chronicle: Rising Review,7.0,/articles/eiyuden-chronicle-rising-review,2022-05-10T16:56:14.852Z,Henry Stockdale
Trek to Yomi Review,7.0,/articles/trek-to-yomi-review,2022-05-05T13:00:04.000Z,Travis Northup
The Stanley Parable: Ultra Deluxe Review,9.0,/articles/the-stanley-parable-ultra-deluxe-review,2022-04-27T16:00:13.000Z,Tom Marks
eFootball 2022 Update 1.0 Review,4.0,/articles/efootball-2022-review,2022-04-27T14:47:00.000Z,Simon Cardy
MLB The Show 22 Review,7.0,/articles/mlb-the-show-22-review,2022-04-08T01:11:04.497Z,Justin Koreis
Moss: Book 2 Review,8.0,/articles/moss-book-2-review,2022-04-06T17:25:02.796Z,Henry Stockdale
LEGO Star Wars: The Skywalker Saga Review,8.0,/articles/legostarwarstheskywalkersagareview,2022-04-04T15:00:00.000Z,Tristan Ogilvie
Weird West Review,8.0,/articles/weird-west-review-pc-xbox-playstation,2022-03-31T13:00:53.000Z,Dan Stapleton
Anno: Mutationem Review,8.0,/articles/anno-mutationem-review,2022-03-25T16:49:08.340Z,Leana Hafer
Tiny Tina's Wonderlands Review,8.0,/articles/tiny-tinas-wonderlands-review-pc-xbox-playstation,2022-03-23T13:00:02.000Z,Travis Northup
Ghostwire: Tokyo Review,7.0,/articles/ghostwire-tokyo-review,2022-03-21T13:00:14.000Z,Cam Shea
Stranger of Paradise: Final Fantasy Origin Review,8.0,/articles/stranger-of-paradise-final-fantasy-origin-review,2022-03-14T11:00:55.000Z,Jada Griffin
WWE 2K22 Review,8.0,/articles/wwe-2k22-review,2022-03-10T20:53:32.950Z,Mitchell Saltzman
Destiny 2: The Witch Queen Review,8.0,/articles/destiny-2-the-witch-queen-review,2022-03-09T19:30:48.000Z,Travis Northup
Aztech Forgotten Gods Review,6.0,/articles/aztech-forgotten-gods-review,2022-03-09T15:00:52.000Z,Sarah LeBoeuf
Assassin's Creed Valhalla: Dawn of Ragnarok DLC Review,6.0,/articles/assassins-creed-valhalla-dawn-of-ragnarok-dlc-review,2022-03-09T11:00:57.000Z,Jarrett Green
Babylon's Fall Review,4.0,/articles/babylons-fall-review,2022-03-09T00:37:40.156Z,Justin Koreis
Elex 2 Review,4.0,/articles/elex-2-review,2022-03-04T00:16:02.712Z,Leana Hafer
Gran Turismo 7 Review,9.0,/articles/gran-turismo-7-review,2022-03-02T11:00:23.000Z,Luke Reilly
Far: Changing Tides Review,7.0,/articles/far-changing-tides-review,2022-02-28T23:13:52.194Z,Tom Marks
Shadow Warrior 3 Review,7.0,/articles/shadow-warrior-3-review,2022-02-28T21:26:55.393Z,Otto Kratky
Grid Legends Review,7.0,/articles/grid-legends-review,2022-02-25T06:56:01.306Z,Luke Reilly
Martha is Dead Review,7.0,/articles/marthaisdeadreview,2022-02-24T14:00:00.000Z,Tristan Ogilvie
Elden Ring Review ,10.0,/articles/elden-ring-review,2022-02-23T15:00:00.000Z,Mitchell Saltzman
Monark Review,6.0,/articles/monark-review,2022-02-19T01:05:57.681Z,Cameron Hawkins
Horizon Forbidden West Review ,9.0,/articles/horizon-forbidden-west-review,2022-02-14T08:01:00.000Z,Simon Cardy
The King of Fighters XV Review,8.0,/articles/the-king-of-fighters-xv-review,2022-02-11T16:00:36.000Z,Mitchell Saltzman
Far Cry 6 Joseph: Collapse DLC Review,5.0,/articles/far-cry-6-joseph-collapse-dlc-review,2022-02-09T02:28:50.817Z,Travis Northup
Sifu Review,9.0,/articles/sifu-review-ps5,2022-02-06T12:00:48.000Z,Mitchell Saltzman
OlliOlli World Review,9.0,/articles/olliolli-world-review,2022-02-03T14:00:32.000Z,Cam Shea
Dying Light 2 Stay Human Review,7.0,/articles/dying-light-2-stay-human-review,2022-02-02T15:00:04.000Z,Travis Northup
PUBG: Battlegrounds Free-to-Play Review - 2022,8.0,/articles/pubg-playerunknowns-battlegrounds-free-to-play-review-2022,2022-01-21T00:30:30.600Z,Gabriel Moss
Windjammers 2 Review,8.0,/articles/windjammers-2-review,2022-01-20T09:47:54.868Z,Travis Northup
Rainbow Six Extraction Review,7.0,/articles/rainbow-six-extraction-review,2022-01-19T11:00:14.000Z,Luke Winkie
Far Cry 6 Pagan: Control DLC Review,6.0,/articles/far-cry-6-pagan-min-control-dlc-review,2022-01-15T02:15:00.000Z,Jon Ryan
Final Fantasy XIV: Endwalker Review,9.0,/articles/final-fantasy-xiv-endwalker-review-ffxiv,2021-12-21T20:47:11.962Z,Leif Johnson
Praey for the Gods Review,4.0,/articles/praey-for-the-gods-review,2021-12-20T23:58:08.603Z,Travis Northup
Shovel Knight Pocket Dungeon Review,8.0,/articles/shovel-knight-pocket-dungeon-review,2021-12-12T14:00:30.000Z,Mitchell Saltzman
Terminator: Resistance Annihilation Line DLC Review,5.0,/articles/terminator-resistance-annihilation-line-dlc-review,2021-12-09T13:00:00.000Z,Tristan Ogilvie
Chorus Review,8.0,/articles/chorus-review,2021-12-04T20:10:29.984Z,Dan Stapleton
Nerf Legends Review,2.0,/articles/nerf-legends-review,2021-12-01T17:21:31.558Z,Travis Northup
Solar Ash Review,7.0,/articles/solar-ash-heart-machine-review,2021-12-01T17:00:26.000Z,Cam Shea
Ruined King: A League of Legends Story Review,8.0,/articles/ruined-king-a-league-of-legends-story-review,2021-12-01T01:23:35.541Z,Jada Griffin
Battlefield 2042 Review,7.0,/articles/battlefield-2042-review,2021-11-18T00:42:02.598Z,Stella Chung
Grand Theft Auto: The Trilogy - The Definitive Edition Review,5.0,/articles/grand-theft-auto-the-trilogy-the-definitive-edition-review,2021-11-17T08:40:37.894Z,Tristan Ogilvie
Jurassic World Evolution 2 Review,7.0,/articles/jurassic-world-evolution-2-review,2021-11-17T02:29:35.100Z,Leana Hafer
Sherlock Holmes Chapter One Review,6.0,/articles/sherlock-holmes-chapter-one-review,2021-11-15T17:00:00.000Z,Tristan Ogilvie
Call of Duty: Vanguard - Zombies Review,5.0,/articles/call-of-duty-vanguard-zombies-review,2021-11-10T01:02:28.814Z,Luke Winkie
Call of Duty: Vanguard Multiplayer Review,7.0,/articles/call-of-duty-vanguard-multiplayer-review,2021-11-10T00:52:22.839Z,Seth G. Macy
Mass Effect Legendary Edition Review Part 3: Mass Effect 3,8.0,/articles/mass-effect-3-legendary-edition-review,2021-11-06T01:29:09.953Z,Dan Stapleton
Call of Duty: Vanguard - Single-Player Campaign Review,7.0,/articles/call-of-duty-vanguard-single-player-campaign-review,2021-11-05T01:00:00.000Z,Simon Cardy
Riders Republic Review,8.0,/articles/riders-republic-review,2021-11-04T00:06:11.646Z,Travis Northup
Fracked Review,7.0,/articles/fracked-review-psvr,2021-10-29T22:11:59.666Z,Chris Reed
Disciples: Liberation Review,7.0,/articles/disciples-liberation-review,2021-10-29T17:30:02.675Z,Jon Bolding
Marvel's Guardians of the Galaxy Review,8.0,/articles/marvels-guardians-of-the-galaxy-game-review,2021-10-25T13:00:00.000Z,Tom Marks
The Dark Pictures Anthology: House of Ashes Review,8.0,/articles/the-dark-pictures-anthology-house-of-ashes-review,2021-10-21T14:00:00.000Z,Ricky Frech
NHL 22 Review,6.0,/articles/nhl-22-review,2021-10-19T22:57:40.761Z,Matt Paprocki
Back 4 Blood Review,8.0,/articles/back-4-blood-review,2021-10-15T20:13:12.033Z,Kyle Campbell
Demon Slayer: Kimetsu no Yaiba - The Hinokami Chronicles Review,7.0,/articles/demon-slayer-kimetsu-no-yaiba-the-hinokami-chronicles-review,2021-10-13T16:00:24.251Z,Will Borger
